cat,label,review
书籍,0,这本书刚拿到，就被同事抢去看了，第二天就还给我了，惊讶！原来她熬了一个晚上就一口气看完了。。。。还和我交流了半天。自己看完后，觉得挺有感触的，里面的一些故事都好像发生过，很有感触。总的来说，是一本不错的职场工具书
书籍,0,这本书刚开始看还觉得不错，到了后来就觉得内容太乏味了，看了三分之一就不想再继续看下去了。这本书主张的是找份好工作还不如找个好老公。本人讨厌这个观点。
书籍,0,"这本书分为易中难三部分,涉及的内容广.但不够详细,每单元只有两个对话,一部分生词.货送来时光盘已经裂掉了 不能用 不知道网上能不能找到下载的?"
书籍,0,这本书对提高英语水平没什么用处的~！
书籍,0,"这本书读完最大的感觉没有多少价值,已经有很多介绍这方面的书籍了,所以没有看完,只适合聊天的话题,确实不是很喜欢"
书籍,0,这本书的唯一优点就是让我明白了什么是炒作！这世道啊，三教九流都来写书了，一不小心还成了畅销书！我觉得写评论要凭良心，因为我们的评论有可能会影响到其他顾客的选择。这本书讲的东西大都是自己的经验，至于科学依据嘛，她讲不清楚，我个人认为不可信。希望大家好好考虑！
书籍,0,这本书的排版很差，前面有四五页是空白的。
书籍,0,"这本书的内容真是谈不上幽默,妄想看看书就费工夫就想记住英语单词就更是白日做梦,总之,这本书买得不值."
书籍,0,这本书的内容太简单了，适合1岁-2岁宝宝读。
书籍,0,这本书的内容非常简单，当当的介绍有点言过其实了
书籍,0,这本书的目的就是如何让你调到金龟婿。韩国人真恶心
书籍,0,这本书的观点有点不太客观，太过现实！不太符合成熟女性的人生观！不太喜欢！有点失望的！
书籍,0,这本书的版本一般，不敢贸然说是盗版的，但是....貌似.....不过，看看罢了，这书，也没什么收藏的
书籍,0,这本书到手后，由于书脊完全断裂，让我很生气，o(︶︿︶)o大大影响了读书心情不知道损坏成这种程度的书怎么会发货给顾客！！！！！
书籍,0,这本书当时吹捧的很好，很易懂的样子，而且又带点人生道理似的，但买来后，可能是因为自己不太喜欢看国外的书的原因吧，非常看不进去，哪怕是韩国的但有些地方还是有些差异，而且写的文字觉得蛮理论的，也许是耐下心来就可以看进去了吧。但至少可以肯定的是里面的一些话还是非常的有道理的。
书籍,0,这本书从结构到情节直至文字都毫无新意，典型的网络文学。如果对小说的要求不高，纯粹是为了解闷或许还能凑合
书籍,0,这本书不咋样，和我一起买的<<明朝那些事儿>>相比，它只能放在书橱当个摆设了
书籍,0,这本书不应该叫这个名字，总是不太附和书的内容，会让很多人掏冤枉钱吧，也玷污了作者的名声
书籍,0,这本书不象宣传里说得那么好，买到家以后，翻了翻就没有兴趣了。本来是想买回来，让小孩学习英语的，拿到书以后，竟然是中文夹着英语单词，这种脱离文章来学习英文单词的方法，我是不认同的。
书籍,0,这本书不太好，不吸引孩子，里面的情节过于松散。
书籍,0,"这本书并不适合我,整本都是不好笑的笑话,而且对记单词根本没什么帮助,我还是记不住"
书籍,0,这本书本来挺喜欢的...搞得寄过来之后...发现封面的折痕特别严重。。。里面也是..特失望......下次别这样了//
书籍,0,这本书把职场的各种规则用写一个人物的写作方式给体现得淋漓尽致。难怪他是目前最热销的图书之一。值得一看。
书籍,0,"这本书,我和狼图藤一齐买的,可是只有狼图藤这本书到我手.还叫我评论.;;太过份了...快把书寄来,快递费我不会付的.气死我了,我上次说过了,可是都没有帮我处理.请来电解释清楚.否则以后都不会再来."
书籍,0,这本书，让我觉得很不值得买。关于毕淑敏的犀利洒脱细腻，在这本小说中无法得以体现。似乎迎合了目前一部分低层次读者的需要，有些媚俗之嫌。很想退掉。因为，我直接没有看完。
书籍,0,这本书，都是很通俗的语言，说的都是大家知道的东西，学不到什么大家千万不要被销售量迷惑了
书籍,0,这《论语》也太通俗浅薄了一小时读完，火速送人了，趁别人还以为它很好的时候心疼我的银子呀
书籍,0,找不到更坏形容词来形容这本书了，我还以为是什么幽默呢，结果全是一些能笑话，好笑吗？扔了得了
书籍,0,怎么书的质量这么差啊！！！封皮很薄 而且里面的切割还有碎末  一点也不整齐 是不是盗版的啊！！！！！
书籍,0,"怎么十来天了书还不到呀,快！快！快！快！"
书籍,0,怎么没有一起发过来呀？？？没货吗？也没交代下。
书籍,0,"怎么没光盘,光盘竟然在第二本书里面!逼我一定要买两本,商业诈骗"
书籍,0,怎么看下去会一段后故事还没结束，又说了其他事，后又接上前段事。有时另我一塌胡涂，要看前段说了什么，才接下去看。是不是印刷错了啊？
书籍,0,怎么还没到货？？？？？？？？？？？？？
书籍,0,怎么感觉自己不喜欢这样的书 看了一半 不打算看了
书籍,0,怎么感觉收到的书不象正版的，装订一点不整齐。
书籍,0,怎么读《论语》，是于丹自己的事；这么读《论语》，是中国历史的过错；这样说《论语》，就是于丹的罪恶了。
书籍,0,怎么都两个多星期了 还没有收到 书。。。气愤。。。。
书籍,0,"怎么当当的东西都是在我买了后就降价呢?刚买了U盘到货了,想上去写评论的,又看见降价.现在看买的东西又在降价.晕死!当当,价格也太不稳了吧!"
书籍,0,"造假成分比较多,包装极差,根本不会值150元.说节省120元,有欺骗行为"
书籍,0,早知道在天桥上买5块一本的盗版书了！当当卖的正版质量还不如盗版呢！！！！
书籍,0,在整个一本书中，色戒只有几张纸。用它来做整本书的名字，太过分了。
书籍,0,"在这本书中,根本看不到什么是爱///没什么感觉,就是觉得教女孩们都变得势力和目的性很强,,,让女孩们都变得太物质了,教人都变得虚荣,,,,,,,"
书籍,0,在五星排行榜上挑到的这本书，买回来以后发现不但宝宝不喜欢，连我自己也读不懂，跳跃的思维，难懂的文字，真的不知道怎么会有那么多人给它评五星呢。
书籍,0,在南方周末上看到“眼泪是检验文学的唯一标准”一文，我得承认，当时小资了，作者写得煽情，瞧那题目。书到手后，翻而阅之，故事是小说、电影、电视中的常见套路，文革背景下的生死恋、血疑，情节甚至更为简单，可能的区别只是悲剧的死亡者是个男同胞——老三。鄙视本书封底推荐语的一系列大小名人。好在随后看了一本颇为有趣的职场小说杜拉拉升职记，使得这生活才像生活。
书籍,0,在看书的时候，发现了。很这本根本就没有网站介绍的那样的精彩，而且内容都不搞笑，只是提别人的生病。没有什么很滑稽的。。。。。真郁闷！
书籍,0,在机场第一次看到这本书 因为包装什么的都很喜欢所以来买了结果发现不值给喜欢读小说的奶奶阅读，她说，就是讲她们那个时候的事情，都看不下去。
书籍,0,在故事中穿插着知识，而且很有趣味性，让孩子在听故事的同时，能学到不少知识，很好的一套书。
书籍,0,在电视上看到于老师的讲课觉得不错买了这本书。但是我想说，这本书没什么收藏价值。能看电视还是看电视吧
书籍,0,在电视上见到于丹，佩服她的口才和思维，就买了这本书，但有些失望，书里做人做事的道理很中肯，但舆论语的联系感觉很牵强，只是借论语之名的感觉在抒发个人的感悟。买得有些后悔。
书籍,0,在电视上还挺喜欢于丹，买了书发现，不差，就是觉得有点不值。内容少得很。
书籍,0,在当当一次性订单600多元，可是送货的只把货送到楼下，说：“你的书那么重，我只赚你1.5元，我不可能给你送上楼。如果你自己不拿，那我就把书拿走”。我不知为什么你们之间的矛盾要把我们消费者牵涉进去，我们并没有少付一分钱。请当当给我一个合理的解释。
书籍,0,"在当当网买了几次东西了,感觉不是太好.服务上总是出现一些小问题.我19日下的订单,到了24日打电话还在配货,而贵网明明白白说按规定在2_5天内发货.记录显示直到30日才发出来,这是一种什么服务,糟糕透顶.上次东西有问题要退货,我问能否早些退货,客服人员回答不能,只能在5个(7个)工作日内办理.一直等2周以后打电话给客服人员才又拖了几天解决.感觉规定就是给顾客制定的,公司人员无所谓,让人缺乏信任感.客服务倒是服务态度很好,但谁会无聊没事找客服.我想大多数客房要求很低,只要把你承诺的话做到就对了,并不希望你们做得有多完美..好好改进吧,否则再过几年这个世界还不知有没有当当网了."
